id,datum,pacient_prvni_zaznam,kum_pacient_prvni_zaznam,pocet_hosp,stav_bez_priznaku,stav_lehky,stav_stredni,stav_tezky,jip,kyslik,hfno,upv,ecmo,tezky_upv_ecmo,umrti,kum_umrti
21064c12-982f-429c-b4c1-4521f4d02210,2021-12-08,625,161101,6762,607,2136,2934,1085,994,2592,513,513,25,1087,108,30660
857f211b-18b6-4499-ba0e-880e4e196fb6,2021-12-09,566,161667,6593,610,2012,2882,1089,1004,2546,513,522,23,1091,110,30770
0f809225-b3a2-4937-adc2-af71ab865d85,2021-12-10,645,162312,6402,610,1898,2836,1058,975,2468,495,512,23,1060,113,30883
846d290d-3d20-4ca4-9b1f-34747d7350b3,2021-12-11,380,162692,5872,484,1625,2741,1022,954,2433,486,491,26,1024,95,30978
8043c007-472d-4ed2-b6ab-9818a0f56cb4,2021-12-12,339,163031,5897,459,1671,2750,1017,970,2447,472,510,31,1019,113,31091
58ff28c0-db2c-4be4-a951-46dff8beb8fd,2021-12-13,644,163675,6383,597,2003,2755,1028,989,2417,479,512,30,1029,110,31201
b3ff9ed2-1056-48fd-bdda-17f92f34ff53,2021-12-14,520,164195,6098,535,1901,2676,986,963,2340,447,498,29,987,104,31305
62af4bf0-d811-4319-9a8f-bf8d494232a5,2021-12-15,483,164678,5850,490,1825,2579,956,929,2244,440,488,27,956,122,31427
ba5851be-9649-4cfc-bb1e-842133fb4c2d,2021-12-16,473,165151,5648,468,1781,2491,908,878,2173,423,458,25,908,96,31523
6561d98b-91e7-4f80-9ad6-cbc06a26c377,2021-12-17,472,165623,5338,485,1684,2276,893,859,1977,417,452,23,893,80,31603
c7dab575-016c-4d90-b263-f88391ee91b5,2021-12-18,240,165863,4818,363,1385,2187,883,802,1954,407,436,23,883,102,31705
0e7a00ff-da6e-4993-a902-04d48a37d047,2021-12-19,270,166133,4799,356,1405,2190,848,808,1935,392,430,22,848,67,31772
073ea599-1593-4da9-9843-bc22c5ba7d23,2021-12-20,437,166570,5159,533,1594,2157,875,866,1883,410,427,24,875,76,31848
ac38f029-223e-4bfb-aa95-55128e7eabf4,2021-12-21,411,166981,4909,526,1474,2065,844,855,1817,383,430,22,845,80,31928
216cc88f-c513-433b-aa00-025c534c4526,2021-12-22,348,167329,4564,466,1371,1919,808,810,1694,364,410,17,809,83,32011
37f9b970-b8ea-4152-87fc-c56d088640d6,2021-12-23,292,167621,4114,440,1220,1690,764,765,1461,353,399,15,766,56,32067
360e7628-e9d6-4bef-8b96-4121975157ca,2021-12-24,182,167803,3501,336,884,1546,735,697,1381,351,368,14,738,72,32139
250013cd-6b9f-4606-b888-c6f5f06050da,2021-12-25,190,167993,3332,265,844,1499,724,683,1324,344,368,14,728,65,32204
13554ab8-e0f4-48b0-a7bf-09cfa959584a,2021-12-26,226,168219,3388,271,887,1508,722,699,1332,337,366,13,725,76,32280
9e45d0d4-b9c9-4274-a497-7a027d369da1,2021-12-27,381,168600,3749,386,1071,1583,709,727,1396,324,360,12,713,50,32330
5ca0355b-e7c6-4a15-99a2-dd91320b89e6,2021-12-28,327,168927,3655,388,1020,1554,693,707,1365,318,343,13,696,65,32395
045753cb-77c0-4e78-b8df-87213132b466,2021-12-29,324,169251,3473,349,966,1487,671,690,1317,302,340,11,674,70,32465
da43f027-ffb9-48d3-baa4-22efc52092c6,2021-12-30,259,169510,3278,292,927,1448,611,644,1275,279,316,10,615,56,32521
86e2a35f-52ee-4ba2-b3ec-4bc404ec7dc1,2021-12-31,234,169744,3117,241,895,1385,596,617,1212,275,304,14,599,52,32573
85804247-c4d1-4445-b1d3-e52f536e56e6,2022-01-01,168,169912,2872,214,736,1339,583,596,1181,267,297,17,586,43,32616
54a8a210-6027-43fe-a7a8-538e59ec371b,2022-01-02,166,170078,2892,219,748,1353,572,586,1195,255,299,16,575,47,32663
48d8e4fc-5a32-44c1-b3f4-511d8de814f8,2022-01-03,279,170357,3090,276,862,1389,563,575,1208,246,300,17,566,56,32719
3de13e83-ada8-43bf-a61f-ea4685c3890f,2022-01-04,276,170633,2996,257,842,1369,528,561,1183,224,287,16,532,53,32772
675f46f3-e98a-46f0-a13f-4f09063f98df,2022-01-05,245,170878,2852,226,793,1329,504,533,1154,225,258,17,507,38,32810
037b2859-e1bd-401f-bf38-308719227160,2022-01-06,204,171082,2728,204,750,1271,503,536,1099,228,256,16,506,56,32866
4ebfdad3-9706-47c8-ba75-336634fd74eb,2022-01-07,190,171272,2608,203,713,1222,470,504,1037,215,235,14,472,43,32909
96a97a33-8839-402c-ac37-f41c7e3fbbcd,2022-01-08,154,171426,2375,168,622,1135,450,487,976,210,224,14,452,42,32951
a5953392-a675-44a9-893f-3b43906e50f2,2022-01-09,113,171539,2351,183,612,1127,429,473,973,196,221,11,431,22,32973
5d89cef8-7f13-4db1-9626-7816bb66efb6,2022-01-10,178,171717,2477,251,707,1081,438,491,914,197,235,12,442,40,33013
3a111eeb-cc86-42b5-b72b-62d002f94914,2022-01-11,179,171896,2312,225,630,1036,421,459,860,190,217,11,426,37,33050
aaf67e5d-c312-471c-9a92-e674403295a0,2022-01-12,139,172035,2127,197,573,968,389,415,817,176,199,9,390,39,33089
338b5e74-6098-427e-9521-bf798b30119f,2022-01-13,150,172185,2002,182,553,894,373,386,756,166,188,10,374,30,33119
f0d0fe78-aacb-477b-a224-e12234b7b6ea,2022-01-14,132,172317,1850,165,532,809,344,357,670,151,179,10,345,31,33150
a699d6cd-1c8d-4616-8d65-29148aa6c39f,2022-01-15,90,172407,1662,138,425,782,317,338,640,140,167,11,318,23,33173
f24bbb23-0da0-4236-aade-bedcdb7dfe91,2022-01-16,92,172499,1668,137,451,774,306,333,639,131,165,9,306,25,33198
657270cb-c597-4115-b7f3-f91c0e58a65d,2022-01-17,202,172701,1827,197,553,782,295,335,638,120,167,9,295,27,33225
fcf5a305-84c2-4d94-b9e3-1ef0ba1d0e9d,2022-01-18,196,172897,1738,205,531,735,267,307,596,108,149,10,267,22,33247
a8a6bc5e-1ea7-4cac-ba20-9ab38aa91ae4,2022-01-19,207,173104,1685,201,513,720,251,295,587,101,139,8,251,26,33273
b53fd206-8d5f-4a7b-b104-dfdd983e83df,2022-01-20,231,173335,1661,195,531,709,226,272,571,99,121,5,226,19,33292
da7954bc-4f27-479c-aa36-3a63f5cfa2f9,2022-01-21,241,173576,1638,202,548,682,206,261,549,83,116,5,206,19,33311
a87c2513-0237-4fb2-afc0-2ce3e3e93e81,2022-01-22,167,173743,1539,165,494,679,201,275,557,78,114,3,203,20,33331
da2a0751-6049-4a37-afa0-56a8ca79b1c7,2022-01-23,200,173943,1616,167,529,726,194,270,592,79,103,3,196,17,33348
7699790b-aba0-46f4-9b89-bc74407c0386,2022-01-24,348,174291,1914,245,688,772,209,269,613,87,103,2,209,21,33369
05dc8e2c-787a-444e-aa1a-1bd10c653953,2022-01-25,335,174626,1946,249,715,773,209,272,602,83,105,3,209,12,33381
dfd680eb-f185-4861-ab68-dff2aca669a8,2022-01-26,360,174986,2037,272,779,786,199,259,617,79,102,3,199,19,33400
c0293f36-6758-40f1-9625-34e030701138,2022-01-27,395,175381,2204,322,841,845,196,272,654,77,100,2,196,26,33426
e1fdefee-fa87-40d0-83f6-485ba06de2d1,2022-01-28,407,175788,2387,377,955,865,190,278,664,71,95,2,191,20,33446
dfe4cd85-9f59-4e9f-a950-84db8ec89b9f,2022-01-29,265,176053,2212,321,833,867,191,276,693,75,97,2,193,26,33472
1feccd9b-eb5a-447a-9bd8-a37515fcadf7,2022-01-30,301,176354,2380,334,895,952,199,299,763,80,96,2,200,27,33499
8a0f5b4f-50bc-4000-84a0-6583d3c6786b,2022-01-31,564,176918,2865,476,1142,1035,212,314,801,90,99,2,213,32,33531
13dcb16b-3470-4df4-99d8-9b1a3db49335,2022-02-01,617,177535,3065,487,1309,1050,219,324,826,87,102,1,221,41,33572
1092a7e5-9fea-488b-918e-4b7bd98d47ec,2022-02-02,574,178109,3222,508,1365,1129,220,333,855,99,100,1,222,38,33610
93cdc5bf-0a4a-4117-aab5-ebe6187c7773,2022-02-03,514,178623,3304,496,1431,1166,211,305,890,96,94,1,213,40,33650
79dfe606-5e10-4ca6-bc3b-2d65faedcc70,2022-02-04,535,179158,3412,526,1439,1227,220,307,926,104,90,1,222,49,33699
b48ce7db-a14e-4439-9655-d13b180f0e40,2022-02-05,351,179509,3221,463,1274,1269,215,329,972,101,93,3,217,47,33746
559c970f-2d94-424a-8b55-892b7c8a6512,2022-02-06,321,179830,3305,484,1306,1297,218,346,1010,106,96,3,220,42,33788
3a90c5bf-cb76-498d-84fd-26d73ce4dc10,2022-02-07,761,180591,3914,675,1587,1417,235,356,1063,109,104,4,236,57,33845
793b2e81-facc-4b75-93d1-241bb05f5d3d,2022-02-08,637,181228,3970,707,1591,1430,242,359,1075,120,102,5,243,49,33894
a5e5e664-d013-4867-bd21-897a3b83c81c,2022-02-09,658,181886,4030,679,1600,1500,251,383,1115,121,105,5,253,44,33938
c20d8a31-ffb7-4f0d-965a-fff06d2cea43,2022-02-10,586,182472,4094,691,1615,1521,267,380,1122,118,112,4,268,53,33991
1b178475-2c11-4f69-acc7-8c8d47cd2567,2022-02-11,562,183034,4165,691,1707,1494,273,392,1104,126,115,4,274,58,34049
fac9866a-b7f3-4b7f-a962-56792a2580a7,2022-02-12,316,183350,3839,585,1509,1485,260,375,1131,115,115,3,261,58,34107
89bbde7a-bbb4-4e7f-9ef8-3532d3f495a5,2022-02-13,320,183670,3868,608,1530,1467,263,377,1108,125,112,3,263,55,34162
bd2cdf29-cbe1-4513-af63-31bb1cb4c6ea,2022-02-14,683,184353,4327,781,1745,1525,276,399,1146,123,128,3,279,48,34210
b9de073b-42e1-4b52-8032-7571023f2c1e,2022-02-15,567,184920,4193,720,1693,1492,288,416,1114,120,140,3,291,46,34256
a33ba419-9de3-49ea-82ee-1cf39c2d3c60,2022-02-16,551,185471,4098,693,1648,1475,282,398,1102,113,140,2,286,48,34304
409095e0-c7f8-4c4f-8cf6-b36f5e134865,2022-02-17,489,185960,4024,740,1582,1435,267,380,1065,106,132,2,270,54,34358
a4d665bf-3595-4405-a26b-93b2a68f72d1,2022-02-18,447,186407,3796,672,1508,1365,251,361,996,100,125,3,254,53,34411
00b5934e-08ca-44ae-888f-a31ff3317aed,2022-02-19,262,186669,3488,597,1315,1340,236,352,1004,93,119,3,240,49,34460
c17d44db-4ca5-46d3-b644-6eff891cba40,2022-02-20,284,186953,3533,611,1349,1339,234,365,1000,86,125,3,238,48,34508
02e3d79d-f22c-466f-b82e-fa8f6b499e32,2022-02-21,562,187515,3914,780,1512,1380,242,382,996,97,124,3,247,55,34563
d5c593f4-3d76-4d54-ae98-45a1f5e880dc,2022-02-22,455,187970,3675,669,1421,1339,246,366,970,99,119,2,250,53,34616
c1020f96-8113-4304-855b-08580ff0d007,2022-02-23,447,188417,3489,550,1370,1312,257,375,944,104,126,2,260,36,34652
05a6c576-4bec-40ce-ae9c-25ff19d3d8b3,2022-02-24,394,188811,3435,558,1329,1297,251,371,935,98,123,2,255,55,34707
10c18eb2-a582-4da3-b29c-993653a1d534,2022-02-25,346,189157,3264,547,1260,1213,244,331,871,105,107,3,247,43,34750
1df1084c-56b3-4440-b993-237a621177c5,2022-02-26,221,189378,2911,416,1073,1188,234,319,891,99,102,2,236,42,34792
0b19fe94-e9fd-420d-88fd-0e6ba65ab101,2022-02-27,222,189600,2940,403,1077,1219,241,329,915,96,114,1,243,43,34835
0c0f4c9b-f7bb-4610-a5cc-61b9955fcdb5,2022-02-28,431,190031,3265,543,1195,1286,241,322,936,92,107,1,243,51,34886
a6b62d90-32f3-4ed1-b65a-e906b02854c9,2022-03-01,338,190369,3028,528,1126,1156,217,310,831,85,101,3,219,34,34920
33896f14-3b84-4a55-8063-002f342c54de,2022-03-02,284,190653,2783,446,1054,1077,205,286,768,80,95,2,207,44,34964
d7d00558-7d3f-4b09-b2ad-316e2b78f1dd,2022-03-03,309,190962,2646,414,1001,1032,198,259,731,81,89,3,199,39,35003
ef6549ee-92c8-4cab-9379-312642fef8b9,2022-03-04,311,191273,2529,379,949,1014,186,242,709,76,86,3,186,29,35032
5d85921d-9bad-4bb4-8391-9e596f007cbc,2022-03-05,196,191469,2212,299,790,940,182,239,675,67,87,1,182,30,35062
f359fb4e-a347-49f7-a5d9-84ea18b1e5c0,2022-03-06,203,191672,2263,317,808,962,176,239,697,69,85,1,177,35,35097
2150875e-19f9-424a-ad62-5ccbdb60c82b,2022-03-07,357,192029,2573,438,971,987,177,237,706,64,88,2,178,34,35131
4be487bf-9c86-444a-af76-8c45eb2d4629,2022-03-08,323,192352,2488,409,985,932,162,221,699,60,76,2,163,40,35171
3e30478e-e658-4ef2-80c7-2f4062807974,2022-03-09,344,192696,2418,387,972,910,149,205,672,52,75,4,150,28,35199
a1f0b4fc-a771-47f3-b455-78509ca8e33c,2022-03-10,296,192992,2349,361,965,888,135,197,643,49,67,3,136,24,35223
de03ac79-11de-46f5-b87c-f1032912c999,2022-03-11,305,193297,2343,369,981,865,128,189,626,48,63,4,130,17,35240
1976f4c2-931f-4afe-bba4-97ab8284ae21,2022-03-12,203,193500,2156,315,868,855,118,180,619,49,57,3,120,25,35265
89c0ded0-93b6-4b18-987d-6448210c50a4,2022-03-13,195,193695,2194,308,903,854,129,197,627,50,64,3,131,26,35291
2a8331c6-560a-41d0-9a1c-6867d0acbe4f,2022-03-14,390,194085,2509,439,1042,895,133,200,651,54,62,3,135,36,35327
88d82b7b-5adc-453c-b400-d791040ed005,2022-03-15,353,194438,2446,433,997,876,140,196,621,54,66,2,143,23,35350
f4d76212-f64a-4dab-b29c-1b541b41612b,2022-03-16,348,194786,2388,371,1012,862,143,194,629,54,67,2,146,27,35377
2568f927-cc34-40e7-9bd9-e0ab954b9cea,2022-03-17,269,195055,2326,346,997,834,148,200,617,59,71,2,150,29,35406
2af16f0a-ca71-47d7-bc7c-196e502189a8,2022-03-18,303,195358,2297,352,982,827,135,189,593,52,64,2,136,18,35424
caa2dcae-5d4b-4657-b37a-41387998e640,2022-03-19,176,195534,2061,288,839,811,123,178,576,49,62,2,123,19,35443
f7b2178c-752d-4456-9296-232ed8556186,2022-03-20,183,195717,2100,283,881,804,132,191,578,57,63,2,132,19,35462
3400beef-c23b-4274-955c-0890ff2aaf9a,2022-03-21,341,196058,2370,385,1004,843,138,215,617,58,69,2,140,37,35499
0b49c1d8-f63f-4c63-8f70-552e5e5027f2,2022-03-22,305,196363,2301,367,972,831,131,203,619,52,68,1,133,17,35516
0e881e98-33c6-4b0d-91f5-d0f7bd79e06d,2022-03-23,242,196605,2202,384,912,788,118,198,580,44,65,1,120,26,35542
38b18259-751e-4725-b700-3cdb6f40d99a,2022-03-24,240,196845,2101,367,853,757,124,204,550,45,63,2,125,27,35569
4d87397e-5b39-446e-8a28-71f1ab9851a9,2022-03-25,298,197143,2091,353,906,712,120,197,520,45,62,2,120,24,35593
8cc9184b-0b37-4846-8cef-94806f9414ab,2022-03-26,140,197283,1819,284,731,689,115,193,513,42,58,1,116,27,35620
a737aa2e-fd59-43fb-9fe6-02ce91807439,2022-03-27,157,197440,1837,291,728,714,104,184,526,38,57,1,106,17,35637
a42613af-f500-4e56-827a-dbdaec5a7acb,2022-03-28,351,197791,2147,391,878,764,114,197,552,41,58,1,115,28,35665
0553fa29-e94e-4c9b-b70b-5201e5f35fe6,2022-03-29,270,198061,2049,359,819,763,108,194,552,35,58,1,109,25,35690
75787e85-7bb3-45eb-92c8-04fce3f3133f,2022-03-30,257,198318,1938,328,772,740,98,182,546,34,47,0,99,23,35713
53866b19-7bf5-4f31-b6dd-d00ab7e86af3,2022-03-31,232,198550,1865,315,740,706,104,173,504,45,42,0,105,16,35729
9cb62eb5-194b-4a15-9f2f-ac49876f72cb,2022-04-01,214,198764,1803,314,711,674,104,169,493,36,54,0,106,11,35740
293f4295-8c64-46b6-a0cc-2e2c77d5bda9,2022-04-02,157,198921,1644,245,644,647,108,161,491,41,55,0,111,21,35761
acaa1a88-92d2-4a32-af19-08dab8b9c05e,2022-04-03,115,199036,1623,242,635,641,105,164,491,41,54,0,106,15,35776
60c8e41a-2ec0-4e13-a3e8-dc3285d64c55,2022-04-04,273,199309,1865,324,755,678,108,164,495,40,55,0,109,21,35797
99d46917-e3c5-4c19-9563-f38872014e9e,2022-04-05,235,199544,1833,340,726,647,120,167,475,39,61,0,120,28,35825
229d8b0e-c8fc-484d-aa8d-4c5cff3d32db,2022-04-06,227,199771,1738,296,712,628,102,165,456,39,52,0,103,26,35851
9ac76c6e-0d58-4945-8136-c78f5971d38f,2022-04-07,161,199932,1630,265,657,605,103,155,437,39,48,1,103,27,35878
da86d3ae-fe91-4ce7-a6f1-a52f977e493c,2022-04-08,171,200103,1554,270,628,559,97,145,415,40,47,1,97,17,35895
c4023832-14c1-4857-b0c1-b6d13510a1be,2022-04-09,116,200219,1346,187,533,544,82,125,419,30,42,1,83,17,35912
7ceda342-620f-4c8e-bd0c-ec0e88bf2275,2022-04-10,112,200331,1361,185,555,546,75,124,418,27,42,1,76,12,35924
7cd47b94-d696-4afc-92b7-23cbef55b43c,2022-04-11,203,200534,1513,251,628,550,84,133,389,30,38,1,85,17,35941
de20eb83-2fe5-4a21-839b-ea88845ad9a1,2022-04-12,193,200727,1458,265,605,510,78,128,360,27,40,1,78,8,35949
aaceddab-c5a6-4115-b315-6be4c7ed7a74,2022-04-13,190,200917,1368,229,583,474,82,133,327,29,36,1,82,10,35959
72ef0179-b472-4e14-bc74-c69cdb18569b,2022-04-14,162,201079,1280,210,550,437,83,126,299,28,38,1,83,12,35971
f74c07be-a441-454b-9e43-b4fef4ef425c,2022-04-15,68,201147,1023,122,475,357,69,107,240,30,25,1,69,9,35980
da1d1755-d21c-4b1c-87e9-ab88e4e385d3,2022-04-16,67,201214,998,135,450,350,63,105,235,28,24,1,63,12,35992
2346f3f6-982c-4314-aa02-d71507d69af4,2022-04-17,79,201293,987,137,428,360,62,107,244,30,23,1,62,8,36000
3aa1a086-e5ab-42dc-8820-94f0aafb9271,2022-04-18,99,201392,1011,135,445,370,61,106,263,29,23,1,61,15,36015
0f1084c7-f908-44cb-9b37-6e924e27787c,2022-04-19,193,201585,1211,204,501,439,67,104,306,24,26,1,68,14,36029
d3935964-942b-406f-a687-e4cf30272295,2022-04-20,136,201721,1137,185,477,414,61,99,294,20,29,1,61,17,36046
d1cd1e1b-ff34-4620-9a99-73284a3f5bb1,2022-04-21,136,201857,1083,181,457,389,56,98,286,20,29,1,56,13,36059
13160160-111c-4775-8960-bcafd1f89267,2022-04-22,110,201967,987,154,423,357,53,86,257,17,27,1,53,11,36070
f0f3f54c-4587-48d3-971e-4b0f1203be8d,2022-04-23,53,202020,853,115,370,323,45,78,228,15,26,1,45,9,36079
91dd69f0-ae4c-4afc-bdb1-d887785c726f,2022-04-24,52,202072,851,129,355,322,45,78,230,19,23,1,45,6,36085
d0f923f4-af61-44b3-bc02-4a401b8a5c37,2022-04-25,136,202208,962,166,401,346,49,77,247,22,23,0,49,12,36097
94fdc540-f526-4b8c-9326-7ae9bc39b84a,2022-04-26,126,202334,981,170,410,355,46,74,251,20,21,0,46,9,36106
2f25d415-c8a9-4bed-85ab-5acaf9a08a4f,2022-04-27,84,202418,920,152,390,344,34,61,227,12,19,0,34,14,36120
27983850-6723-4e2f-a886-f7789ec9faaa,2022-04-28,96,202514,878,160,374,311,33,54,203,8,20,0,33,12,36132
792d2646-9094-4716-9c4a-38d542e01304,2022-04-29,93,202607,795,151,334,281,29,52,171,6,18,0,30,11,36143
f5292539-f1d0-4430-9e24-916a70c5ec96,2022-04-30,51,202658,671,108,281,250,32,56,153,5,20,0,33,9,36152
6915ca65-57c0-482f-842b-5463cd46d2d0,2022-05-01,43,202701,645,107,260,250,28,55,155,7,18,0,29,6,36158
8d8e3a14-e319-4723-98ab-e1b498c5a2f1,2022-05-02,86,202787,710,136,286,258,30,53,158,6,19,0,30,5,36163
8d057f46-fc36-4558-bdd6-54675949ba86,2022-05-03,75,202862,677,111,278,257,31,56,154,7,20,0,31,6,36169
36c73112-441a-4f7e-806a-ada3b8286880,2022-05-04,63,202925,602,114,231,229,28,48,147,7,15,0,28,7,36176
5fe25493-35af-41a1-91df-ea513f425293,2022-05-05,62,202987,537,81,213,218,25,43,149,8,14,0,25,12,36188
924bc575-5f1b-4a94-ac3a-f563feda0351,2022-05-06,44,203031,487,63,213,184,27,39,129,8,13,0,27,8,36196
5d836452-352f-414b-a0aa-c2ccd6ff7486,2022-05-07,24,203055,407,49,174,165,19,39,126,7,9,0,19,5,36201
c7f20483-158f-4ae4-b67d-e32ad6058563,2022-05-08,36,203091,408,54,177,160,17,39,125,6,9,0,17,4,36205
942c624e-7252-4389-a32c-3c321e95eb80,2022-05-09,47,203138,441,82,193,148,18,41,116,8,8,0,18,3,36208
0936b0a9-64d2-48f0-8a3e-75a2de359b8d,2022-05-10,32,203170,391,69,172,134,16,39,105,9,4,0,16,3,36211
4da3363d-6f41-4df3-9545-3de567efa5b1,2022-05-11,35,203205,349,62,147,123,17,35,98,11,4,0,17,5,36216
cb4b9ddc-44d4-404f-b1ba-af5c4e0109c9,2022-05-12,24,203229,314,46,142,111,15,33,87,10,4,0,15,2,36218
1597a5d9-7492-4127-8955-8502e276294b,2022-05-13,17,203246,282,50,122,96,14,26,71,10,3,0,14,2,36220
c6c4d541-2e18-494d-b2bb-5865f29a61e6,2022-05-14,24,203270,226,25,107,81,13,24,61,7,5,0,13,,36220
35faddd3-6fa8-4d21-b755-20114b1c3493,2022-05-15,18,203288,226,21,108,87,10,24,63,5,4,0,10,1,36221
25d1649d-e098-41fc-bb3c-5b587c3cd889,2022-05-16,32,203320,244,32,115,87,10,23,65,5,4,0,10,,36221
9d69ce58-d08b-464d-b2f7-c95caae38f33,2022-05-17,32,203352,228,30,110,79,9,20,59,3,4,0,9,2,36223
ae28432c-4872-437a-98d3-efeb09085d87,2022-05-18,27,203379,217,23,109,76,9,16,50,4,4,0,9,3,36226
4f475af7-e257-4f86-a9be-d57ff4533c16,2022-05-19,30,203409,212,31,104,70,7,15,52,2,4,0,7,,36226
f80a5291-c4e7-44bb-a491-fdb16048bca3,2022-05-20,33,203442,209,38,92,68,11,17,50,1,6,0,11,5,36231
eb359b92-586b-4050-b1ed-8ef8b3c377c6,2022-05-21,9,203451,177,24,72,70,11,17,46,2,6,0,11,1,36232
9a9d3e83-4e68-4c98-867a-6b4a923359e9,2022-05-22,12,203463,174,24,71,70,9,19,47,2,5,0,9,,36232
b185fe76-b069-4ea8-8ac4-6821c2d41359,2022-05-23,25,203488,191,32,71,75,13,24,51,7,3,0,13,4,36236
354b2a39-7eb4-4527-9f6f-a1e05b14f941,2022-05-24,14,203502,168,23,70,62,13,26,37,8,3,0,13,2,36238
8e8a82f6-cb82-4056-bb0b-00475e44895d,2022-05-25,20,203522,147,19,54,63,11,22,41,5,5,0,11,1,36239
bb48c86e-568f-4bea-a550-b1f5295735d9,2022-05-26,21,203543,148,25,51,63,9,16,44,5,2,0,9,,36239
09af16b8-c141-43ae-8634-b48985fb7f16,2022-05-27,12,203555,138,17,59,51,11,18,38,7,3,0,11,1,36240
8c86d27c-2ca0-4ad3-adce-3cf23ef895fc,2022-05-28,10,203565,115,11,41,51,12,18,37,7,4,0,12,1,36241
cacfecd2-bdbf-41c5-861d-12c37d90483c,2022-05-29,4,203569,112,10,40,51,11,18,37,6,4,0,11,,36241
7360f812-7eed-4794-af14-ca35fbfe7ad4,2022-05-30,23,203592,128,13,53,51,11,22,37,6,4,0,11,2,36243
43053e4f-fa82-4f7d-95bd-b75f5355d2d4,2022-05-31,15,203607,130,15,50,53,12,23,41,7,4,0,12,1,36244
55407c56-1cf7-40bd-b1f1-7d57c300f044,2022-06-01,10,203617,131,16,53,51,11,23,39,6,4,0,11,,36244
4f50a675-24ae-476d-8187-1737cdbd6a2f,2022-06-02,6,203623,108,11,45,42,10,19,35,6,4,0,10,1,36245
d5f5d229-17db-4225-b0f9-677d300b6dce,2022-06-03,27,203650,116,10,54,43,9,18,35,7,2,0,9,1,36246
3b74d522-81e6-44cc-a18d-04685333d160,2022-06-04,4,203654,98,5,47,37,9,15,29,6,3,0,9,,36246
e204ee79-8ff0-4be6-a67e-8b28d0930c53,2022-06-05,9,203663,99,2,54,33,10,15,28,7,3,0,10,,36246
f74a95c1-4600-41d7-a411-868682532a9c,2022-06-06,21,203684,115,2,65,38,10,15,31,6,3,0,10,1,36247
13bb0102-241d-47d9-b01b-c33864088888,2022-06-07,16,203700,110,8,60,34,8,15,25,5,2,0,8,,36247
9c97ded4-6fc0-4992-ac0c-a0df4f164935,2022-06-08,11,203711,106,7,57,33,9,12,22,5,2,0,9,3,36250
a108d39d-dc77-494a-a524-18462d8c2376,2022-06-09,21,203732,109,8,58,36,7,11,25,4,2,0,7,,36250
100dc754-531e-43d7-b0e6-f4da2275f4db,2022-06-10,15,203747,110,16,58,32,4,8,24,3,1,0,4,1,36251
d51bf63a-ece0-47e2-9212-d7f79de368b0,2022-06-11,6,203753,97,16,48,27,6,10,21,4,1,0,6,2,36253
4348f3af-c198-4de4-8688-f74db88b08a1,2022-06-12,8,203761,96,16,48,28,4,9,23,2,1,0,4,,36253
7bcd61ac-b3c0-4f59-8373-e2c2a17546f4,2022-06-13,16,203777,106,17,57,28,4,10,21,2,1,0,4,,36253
fa8f39a8-d9e7-4e51-86a3-f17a07aae72e,2022-06-14,18,203795,111,23,54,30,4,9,23,3,1,0,5,,36253
5eec7773-a4f5-4029-8f25-feff9a754f63,2022-06-15,8,203803,105,22,43,36,4,8,27,2,2,0,5,,36253
331d37ff-a629-4a63-a7cd-3ea9ae3e80ad,2022-06-16,20,203823,114,19,62,29,4,10,20,2,3,0,5,3,36256
15651a4e-a54b-4947-98f4-a74fc1644dd4,2022-06-17,21,203844,111,20,58,31,2,7,20,0,2,0,2,1,36257
6d7d6b64-df25-427b-a7bb-cc30052f48b6,2022-06-18,3,203847,87,15,41,30,1,5,22,0,1,0,1,,36257
7bdedf4b-d0dc-4abf-98e7-9581011712df,2022-06-19,18,203865,101,15,48,36,2,5,26,1,1,0,2,1,36258
33cbfcbf-04f6-496f-9898-7c6b32977e11,2022-06-20,19,203884,118,20,53,44,1,3,34,1,0,0,1,,36258
143531b2-a014-4a9a-81b0-37de946b9865,2022-06-21,23,203907,121,20,50,48,3,6,37,3,0,0,3,1,36259
07799225-6878-48bd-b35d-dc8e08ebe317,2022-06-22,20,203927,125,19,53,49,4,7,38,4,0,0,4,,36259
53633e5e-8b3e-4ef4-a93b-f66fdc3321d0,2022-06-23,25,203952,139,21,69,44,5,7,30,4,1,0,5,1,36260
e198c179-0a50-4919-a4b5-34a73707b966,2022-06-24,19,203971,136,19,69,43,5,8,30,3,2,0,5,,36260
c910d11f-51f2-4a01-ab30-15d1b0b56173,2022-06-25,9,203980,113,12,47,49,5,7,35,3,2,0,5,,36260
3779f0fb-c0c7-4e28-b6c2-3df13174dd5f,2022-06-26,27,204007,132,14,59,53,6,7,40,6,0,0,6,,36260
33a4025a-b712-4ed8-9e7f-aaf7adb3df69,2022-06-27,49,204056,176,14,92,64,6,10,49,6,0,0,6,1,36261
61c935b9-077b-4482-bf1e-53fc840de066,2022-06-28,46,204102,192,10,109,66,7,7,51,7,0,0,7,2,36263
7b7f227e-51b4-4720-9b82-2d9e2b7a0921,2022-06-29,43,204145,213,14,122,69,8,11,56,5,2,0,8,,36263
45ca7532-ca26-4448-9750-785cb4bada7c,2022-06-30,42,204187,214,11,130,64,9,10,55,4,3,0,9,3,36266
b0a99578-e177-4b56-8fa2-27f1a57ac8fc,2022-07-01,42,204229,236,19,144,64,9,11,54,6,3,0,9,1,36267
